English,Other
inconsolable,wasak ang puso
inconsolable,windang ang puso
inconsolable,hindi maaliw-aliw
wounded,sugatan
wounded,nasugatan
wounded,may sugat
wrought-up,naliligalig
fussed,naliligalig
taking advantage of,api
maltreated person,api
looked down upon,duhagi
rising anger,pagngingitngit
madden,magalit nang labis
madden,magpagalit nang labis
obsession,pagkahumaling
obsession,kinahuhumalingan
obsession,himaling
gnash,pagngangalit
gnash,magngalit
gnash,ngalit
gnash,pagngalitin
grind the teeth together,magngalit
grind the teeth together,papagngalit
uncontrolled anger,pag-iinit
warming,pag-iinit
rampage,magalit nang labis
rampage,mandaluhong
rampage,pandadaluhong
repugnance,pagkasuklam
repugnance,pagkamuhi
repugnance,muhi
repugnance,suklam
repugnance,rimarim
repugnance,pagkarimarim
horror,katakutan
horror,pagkamuhi
horror,kasindakan
horror,malaking takot
horror,malaking sindak
horror,panginginig sa takot
horror,pangangatal sa sindak
horror,labis na pagkasuklam
abomination,pagkasuklam
distaste,pagkasuya
distaste,suya
distaste,sunok
distaste,pagkasunok
distaste,hindi magustuhan
be bored,mainis
nausea,pagkahilo
nausea,pagkasuklam
nausea,alibadbad
nausea,suklam
nausea,adwa
nausea,alimbukay
nausea,pagkalula
nausea,pagkaduwal
nausea,rimarim
nausea,pagkarimarim
sicken,makasawa
sicken,magkasakit
sicken,makainis
sicken,makasuya
sicken,makasuka
sicken,makapagpasuka
sicken,makaduwal
sicken,makapagpaduwal
have surfeit for,kasuyaan
abhor,masuklam
abhor,mapoot
be in disfavor,kayamutan
be in disfavor,ayawan
be in disfavor,kamuhian
be in disfavor,kabigatan ng loob
repulsion,pagkasuklam
repulsion,pagtanggi
repulsion,pagpapaurong
repulsion,pankamuhi
repulsion,pagkarimarim
repulsion,pangangani
repulsion,pagtayaboy
peevishness,pagmamaktol
peevishness,kasungitan
peevishness,pagkamasungit
ebb tide,kati
ebb tide,pagkati
low tide,kati
reflux,kati
itch,kati
itch,pangangati
itch,kumati
itch,hindi pagkakali sa pananabik
itch,magpakati
itch,makapangati
itch,pakatihin
itch,mangati
itch,pangatihan
itch,hindi mapalagay o mapakali
antagonism,labanan
antagonism,salungatan
antagonism,kagalitan
antagonism,antagonismo
bicker,magtaltalan
bicker,magsuwatan
disunite,ihiwalay
disunite,maghiwalay
disunite,hindi magkasundo
disunite,magkasira
disunite,paghiwalayin
disunite,paglayu-layuin
disunite,papagkasirain
disunite,pagkasirain
disunite,magkasulangat
disunite,magkasulangatan
disunite,hindi magkasundu-sundo
disunite,magkalayu-layo
scrimmage,bakbakan
scrimmage,labu-labo
scrimmage,maglabu-labo
scrimmage,pag-aagawan
scrimmage,makipagbakbakan
scrimmage,magbakbakan
scrimmage,mag-agawan
scrimmage,makipag-agawan
scrimmage,makipaglabu-labo
spar,mag-away
spar,suntukan
spar,magsuntukan
spar,makipagboksing
spar,sumuntok sa hangin
spar,magboksing
spar,makipagsuntukan
spar,awayin
spar,mag-away-away
insatiate,walang kasiyahan
insatiable,walang kasiyahan
insatiable,walang ampat
insatiable,hindi maampat
insatiable,walang kabusugan
deteriorated,deteryorado
acerbate,sumama ang loob
acerbate,magpasama sa loob
waken,gumising
waken,pumukaw
waken,pukawin
waken,gisingin
waken,magising
waken,mapukaw
rouse,pumukaw
rouse,pukawin
rouse,gisingin
rouse,gimising
raven,uwak
raven,makintab na itim
raven,makintab at maitim
raven,kumain nang buong katakawan
cry of cock,tilaok
cry of cock,talaok
black vulture,uwak
corbie,uwak
cry of a rooster,tilaok
cockcrow,tilaok
cockcrow,talaok
abet,tumulong
abet,sulsulan
infuriate,pagalitin
infuriate,papagsiklabin sa galit
infuriate,pagalitin nang labis
infuriate,magpagalit nang labis
infuriate,magpasiklab ng galit
innervate,pumukaw
browbeat,tumakot
browbeat,sumindak
instigate,manulsol
instigate,sulsulan
instigate,magsulsol
instigate,apoyuhan
instigate,upatan
instigate,ulukan
instigate,duldulan
instigate,umapoyo
instigate,apoyohan
instigate,hibuan
terrorize,sindakin
terrorize,manakot
terrorize,sumindak
terrorize,takutin
terrorize,masindak
terrorize,lupigin
terrorize,supilin
terrorize,tumakot nang lubha
terrorize,takutin nang lubha
terrorize,manindak
terrorize,manakot nang lubha
terrorize,matakot nang lubha
terrorize,manlupig
terrorize,manupil
pander,manulsol
pander,sulsulan
pander,magbuyo
pander,magbugaw
pander,manunulsol
be the source of joy,ikatuwa
foment,manulsol
foment,sulsulan
foment,magsulsol
foment,upatan
foment,mang-upat
foment,pumentuhan
foment,magpumento
foment,magpamento
foment,pamentuhan
go out,lumabas
exit,labasan
exit,pag-alis
exit,paglabas
exit,lumabas
exit,pagyao
be born,lumuwal
be born,nilang
be born,isilang
be born,isipot
be born,iluwal
be born,ianak
issue forth,lumuwal
mountain bass fish,lamayan
prearranged night work,lamayan
flag at half staff,paglalamay
night vigil,lamay
overtime work at night,lamay
vigil,pagbabantay
vigil,paglalamay
vigil,pagpupuyat
vigil,maglamay
vigil,pagpuyatan
vigil,magpuyat
vigil,paglamayan
vigil,pagtatanod
overtime,paglalamay
overtime,maglamay
overtime,obertaym
overtime,obertaim
overtime,higit na oras
overtime,mag-obertaim
overtime,mag-obertaym
overtime,lampas sa oras
vivify,pasiglahin
vivify,magpasigla
vivify,magbigay-buhay
make interesting,magbigay-buhay
embolden,palakasin ang loob
embolden,magpalakas ng loob
embolden,magpatapang
tone up,pasiglahin
tone up,magpasigla
tone up,magbigay-buhay
enkindle,pumukaw
enkindle,pukawin
enkindle,makapukaw
enkindle,magpaningas
enkindle,pagningasin
enkindle,magpalingas
enkindle,palingasin
invigorate,pasiglahin
invigorate,magpasigla
invigorate,magbigay-sigla
invigorate,magpalakas
invigorate,palakasin
invigorate,magbigay-lakas
invigorate,makapagpasigla
invigorate,makapagpalakas
invigorate,bigyang-lakas
disapprove,masamain
disapprove,pabulaanan
disapprove,tumangging pagtibayin
disapprove,desaprobahan
disapprove,hindi pagtibayin
disapprove,hindi mabutihin
churn,magbati
churn,pambati
mixing,paghahalo
mixing,halo
mixing,naghahalong mabuti
be blown by the wind,hipan
admixture,paghahalo
commingle,maghalo
crossbreed,paghaluin
crossbreed,paghalo
vociferate,sigawan
vociferate,sumigaw
vociferate,magsisigaw
vociferate,maghihiyaw
babble,magngangawa
babble,lagaslas
babble,ngumawa
babble,ngawa
prattle,magdadaldal
prattle,magngangawa
prattle,daldal
prattle,dumaldal
prattle,satsat
prattle,ngumawa
prattle,ipagngangawa
prattle,idaldal
prattle,salitang musmos
prattle,kadaldalan
prattle,salitang pagago
prattle,salitang pautal
prattle,salitang nagbabata-bataan
prattle,maggagu-gaguhan
pretend to be good,magmagaling
rave about,magmagaling
spread oneself,magmagaling
spread oneself,maghambog
spread oneself,magpasikat
spread oneself,magpamalas ng kakayahan
spread oneself,magpakita ng kakayahan
utter wildly,magngangawa
bad influence,hibo
instigation,panunulsol
instigation,hibo
instigation,apoyo
instigation,pagsusulsol
instigation,duldol
instigation,budlong
instigation,pag-apoyo
instigation,pang-aapoyo
temptation,pag-uudyok
temptation,udyok
temptation,hibo
temptation,tukso
temptation,pagtukso
temptation,panunukso
temptation,parmukso
temptation,tentasyon
temptation,panukso
temptation,pantukso
temptation,pang-udyok
show off,maghambog
show off,magpasikat
show off,ipagpasikat
show off,magparangya
show off,ipagparangya
show off,paghambugan
show off,pagpasikatan
show off,pagparangyaan
swagger,paghahambog
swagger,maghambog
swagger,kumayangkang
swagger,magyabang
swagger,paglakad na mag-ilas
swagger,pagmamayabang sa paglakad
swagger,pagyayabang
swagger,lumakad nang mag-ilas
swagger,magmayabang sa paglakad
vaunt,paghahambog
vaunt,maghambog
vaunt,magmayabang
vaunt,kahambugan
vaunt,kayabangan
vaunt,magyabang
vaunt,pagyayabang
vaunt,paghambugan
vaunt,ipagyabang
vaunt,pagyabangan
ill-treat,saktan
ill-treat,manakit
ill-treat,hamakin
ill-treat,manghamak
ill-treat,mandusta
ill-treat,magmalupit
ill-treat,paglupitan
ill-treat,pagmalupitan
ill-treat,dustain
ill-treat,dumusta
ill-treat,taratuhin nang masama
ill-treat,tumarato ng masama
gibe,pangungutya
gibe,manuya
gibe,panunuya
gibe,mandusta
gibe,dustain
gibe,tuya
gibe,umismid
gibe,mangutya
gibe,kutyain
gibe,tuyain
gibe,kumutya
gibe,dumusta
gibe,kutya
gibe,umaglahi
gibe,mang-aglahi
offer an affront,mandusta
jibe,pangungutya
jibe,manuya
jibe,panunuya
jibe,mandusta
jibe,dustain
jibe,tuya
jibe,umismid
jibe,mangutya
jibe,kutyain
jibe,tuyain
jibe,kumutya
jibe,dumusta
jibe,kutya
jibe,umaglahi
jibe,mang-aglahi
be awaken,gumising
muster,pumukaw
muster,pukawin
muster,magtipon
muster,tipunin
muster,mag-ipon
muster,pangangalap
muster,talaan ng mga tinipong tao
muster,pag-iipon o pagtitipon
inspirit,pumukaw
impassion,pumukaw
stir to,pukawin
slight intentionally,magmalaki
slight intentionally,pagmalakhan
pride,magmalaki
pride,puri
pride,dangal
pride,karangalan
pride,kapalaluan
pride,pagmamalaki
pride,pagmamataas
pride,kapurihan
pride,kahambugan
pride,pagpapahalaga sa sarili
pride,orgulyo
pride,kayabangan
pride,pagpapalalo
pride,kataasang ugali
pride,magmataas
be contemptuously proud,magmalaki
inmate,pasyente
inmate,loko na nasa ampunan
inmate,preso
inmate,may sakit na nasa pagamutan
inmate,kasambahay
placable,mapagpaumanhin
undergoing pain,mapagtiis
long-suffering,matiisin
long-suffering,mapagtiis
long-suffering,mapagbata
long-suffering,matiyagang pagtitiis
palliative,mapagpaumanhin
palliative,pampaginhawa
palliative,pampakalma
palliative,pampakalma
palliative,pampatighaw
palliative,pampatighaw
hunting box,kahon
dossier,kaso
drawer,kahon
drawer,dibuhista
drawer,dibuhante
drawer,kalsunsilyo
saratoga,maleta
sheath,kaluban
sheath,upak
sheath,baina
sheath,saha
sheath,balamban
valise,maletin
valise,maleta
valise,bag
vagina,kaluban
vagina,puki
litigation,usapin
litigation,litigasyon
litigation,habla
litigation,pagsasakdal
litigation,pagdedemanda
bag,maletin
bag,maleta
bag,maleta
bag,pumikot
bag,umumbok
bag,bulsa
bag,supot
bag,magsako
bag,kustal
bag,mapatay
bag,pinatay
container,lalagyan
container,sisidlan
container,salansanan
container,lulanan
container,liwatan
container,ipunan
receptacle,lalagyan
receptacle,sisidlan
receptacle,pansahod
receptacle,panahod
suitableness to the end,kaukulan
cation,kation
grip,pagsunggab
grip,pagkaunawa
grip,manggo
grip,tatangnan
grip,maleta
grip,pigil
grip,sunggab
grip,kapit
grip,mahigpit na pisil
grip,mahigpit na pagkakahawak
grip,unawa
grip,malitin
grip,sumunggap nang mahigpit
grip,sunggabang mahigpit
grip,pumisil nang mahigpit
grip,pisiling mahigpit
scabbard,kaluban
scabbard,baina
scabbard,bayna
holder,kasosyo
holder,may-ari
holder,lalagyan
holder,sisidlan
holder,mayhawak
suitcase,maletin
suitcase,maleta
happening,pangyayari
happening,kataon
satchel,maletin
case in court,usapin
freshly,sariwa
unused to,bagito
rookie,bagito
rookie,nobatos
rookie,singki
beginner,bagito
beginner,baguhan
novice,bagito
novice,baguhan
novice,nobisiyado
novice,nobisiyo
inexperienced person,bagito
tyro,bagito
greenhorn,bagito
greenhorn,baguhan
greenhorn,taong lokohin
tenderfoot,bagito
tenderfoot,taong laki sa ginhawa
tenderfoot,taong walang tagal sa hirap
tenderfoot,taong laki sa layaw
tenderfoot,bagong-singki
amateur,baguhan
amateur,apisyonado
apprentice,baguhan
apprentice,aprendis
apprentice,aralan
fledgling,baguhan
fledgling,taong walang karanasan
fledgling,inakay
neophyte,baguhan
neophyte,bagong kasapi sa iglesya
newcomer,baguhan
newcomer,bagong-dating
dilettante,baguhan
being soft due to overhandling,bulbog
flogging,bugbog
flogging,paghagupit
modernist,makabago
modernist,makabago
fresh-water,tabang
fresh-water,sa tubig-tabang
artless,walang kasanayan
abrasion,hadhad
abrasion,pagkagalos
flint,pingkian
flint,bato
flint,puyusan
clapperclaw,kumalmot
take away,bawasan
take away,alisin
take away,mag-alis
take away,umawas
take away,bawasin
take away,ialis
take away,awasin
take away,ilayo
take away,ilayas
cancel,alisin
cancel,bawiin
cancel,kumaltas
cancel,kaltasin
cancel,mag-urong
cancel,mag-alis
cancel,magpawalang-bisa
cancel,pawalang-bisa
cancel,pag-aalis
cancel,kanselahin
cancel,ikansela
cancel,magbayad ng utang
cancel,kumansela
recede,umurong
recede,mag-urong
recede,urong
recede,urungan
call off,kumaltas
make a thing,gasgasin
expunge,alisin
expunge,pumawi
expunge,pawiin
expunge,mag-alis
expunge,magbura
eliminate,alisin
eliminate,mag-alis
delete,alisin
delete,kumaltas
delete,kaltasin
delete,mag-alis
cause to move backward,iurong
scrabble,kalmutin
scrabble,kahigin
scrabble,kumalmot
scrabble,magkahig
scrabble,kumahig
scrabble,kalmot
scrabble,pagkukumamot
scrabble,mangalmot
scrabble,kahig
scrabble,pagkakandahirap
scrabble,sulat na padaskol
scrabble,sumulat nang padaskol
scrabble,sulatin nang padaskul
scrabble,isulat nang padaskol
wear off,magasgas
relieve itching,kamutin
claw,kalmutin
claw,kumalmot
claw,kuko
claw,mangalmot
claw,pangalmot
claw,kuko ng ibon
claw,sipit ng ulang
crunchy,malutong
brittle,basagin
brittle,malutong
grassland,pastulan
grassland,damuhan
lawn,damuhan
grassplot,damuhan
sod,damuhan
greenish,maberde
pasture,pastulan
pasture,damuhan
pasture,pastulin
pasture,magpastol
pasture,ipastol
pasture,manginain ng damo
pasture,kumpay
pasture,damo
pasture,pastolan
unwarrantable,walang matwid
having a scratch,gasgas
make hot,initan
make hot,initin
blacken,manira
blacken,dumungis
blacken,umitim
blacken,magpaitim
blacken,itiman
defame,manira
defame,magparatang ng hindi totoo
defame,magbintang ng hindi totoo
besmirch,manira
besmirch,magdumi
sleigh,paragos
sledge,paragos
sledge,kareta
licecomb,magsuklay
licecomb,suyod
licecomb,suklayan
licecomb,peineta
licecomb,palong
comb,magsuklay
comb,suklayin
comb,suyod
comb,suklayan
comb,galugarin
comb,gumalugad
comb,maghalughog
comb,suklay
comb,palong
comb,payneta
sled,paragos
sled,magparagos
sled,kareta
sled,magkareta
sled,karetahin
sled,iparagos
small-tooth comb,suyod
weeper,umiiyak
tatters,pilas
make captive,hulihin
arrest,pigilin
arrest,dakpin
arrest,iligpit
arrest,dakipin
arrest,dumakip
arrest,dakip
arrest,humuli
arrest,arestuhin
arrest,pagdakip
arrest,paghuli
arrest,aresto
arrest,pag-aresto
nab,sunggaban
nab,dakpin
nab,sumunggab
nab,dumakip
capture,pagkahuli
capture,dakpin
capture,hulihin
capture,bihag
capture,pagkakahuli
capture,dumakip
capture,humuli
capture,pagbihag
capture,pagkadakip
capture,pagdakip
capture,paghuli
capture,pagkabihag
capture,bihagin
capture,bumihag
capture,pagkakabihag
capture,pagkakadakip
inflict pain upon,saktan
inflict pain upon,manakit
run riot,mapoot
smell,maamoy
smell,pang-amoy
smell,humalimuyak
smell,umamoy
smell,amuyin
smell,amoy
smell,mamaho
smell,mangamoy
smell,mangalingasaw
smell,maamuyan
smell,kabanguhan
smell,umalingasaw
smelling,maamoy
smelling,pang-amoy
interjection,pandamdam
interjection,pagsabad
interjection,pakikisabad
sense of taste,panlasa
eyesight,tingin
eyesight,paningin
eyesight,bista
feeler,pandamdam
sense of smell,pang-amoy
scent,maamoy
scent,pang-amoy
scent,umamoy
scent,amuyin
scent,pabango
scent,pabanguhan
scent,magpabango
scent,maamuyan
scent,makaamoy
palate,kagustuhan
palate,panlasa
palate,pagkakagusto
palate,ngalangala
concept,pagkaunawa
concept,palagay
concept,kuru-kuro
concept,pagkakilala
concept,pagkaintindi
belief,hinagap
belief,palagay
belief,kuru-kuro
belief,dogma
belief,paniniwala
belief,doktrina
belief,akala
belief,tiwala
belief,haka
belief,isipan
belief,pinaniniwalaan
belief,pananampalataya
point of view,palagay
point of view,kuru-kuro
point of view,pagpapalagay
point of view,pagkukuro
viewpoint,palagay
viewpoint,kuru-kuro
viewpoint,paniniwala
viewpoint,kuro
viewpoint,lugar ng tinginan
viewpoint,lugar na tanawan
acceptance,pagsang-ayon
acceptance,pagtanggap
partiality,kagustuhan
partiality,pagkakagusto
partiality,pagkatig
partiality,pagkamagustuhin
partiality,pagkampi
partiality,pagkiling
partiality,pagpanig
partiality,pagkamahilig
partiality,pagkamay-pinapanigan
partiality,pagkamay-kinikilingan
dissension,awayan
dissension,pagtatalo
dissension,pag-aaway
denouncement,paratang
imputation,hinala
imputation,bintang
imputation,paratang
imputation,pagbibintang
imputation,masamang hinala
imputation,masamang pahiwatig
imputation,pagpaparatang
respiration,paghinga
respiration,hininga
respiration,hinga
slight indication,hiwatig
breath,paghinga
breath,hininga
slight understanding,hiwatig
imagery,guniguni
imagery,kaharayaan
imagery,matalinghagang paglalarawan
hallucination,guniguni
hallucination,talimuwang
hallucination,kinikinita
imagination,guniguni
imagination,gawa-gawaan
imagination,delusyon
imagination,haraya
imagination,panlalaraiwan
imagination,imahinasyon
imagination,likhang-isip
checkers,dama
maid of honor,abay sa kasal
maid of honor,dama
draughts,dama
illusion,kahibangan
illusion,kinikita
illusion,guniguni
illusion,talimuwang
illusion,tagimpan
illusion,ilusyon
illusion,malikmata
illusion,maling akala
illusion,haraya
illusion,maling haka-haka
illusion,maling-dama
opinion about,dama
warm liking,apeksyon
inadequacy,kakulangan
inadequacy,kasahulan
inadequacy,hindi kasapatan
defeat in game,katalunan
upshot,resulta
upshot,kinahinatnan
upshot,kinalabasan
upshot,naging hangga
upshot,naging katapusan
aftermath,resulta
sequel,resulta
sequel,karugtong
sequel,kinalabasan
sequel,sumunod na pangyayari
sequel,kinalabasari
implacability,kawalang-awa
ruthlessness,kalupitan
ruthlessness,kawalang-awa
ruthlessness,kawalang-habag
grouchiness,kasungitan
mane,kiling
inclining,kiling
reparation,bayad-pinsala
reparation,paggawa
reparation,pagkakagawa
reparation,pagbabayad-puri
reparation,pagkakakumpuni
reparation,pagkukumpani
reparation,pagbabayad-kasiyahan
reparation,pagbabayad-pinsalaan
defamation,paninira
defamation,paninirang-puri
defamation,maling bintang
defamation,maling paratang
scrupulosity,katapatan
scrupulosity,diwara
scrupulosity,busisi
indemnification,bayad-pinsala
indemnification,indemnisasyon
indemnification,pagbabayad ng pinsala
fuck up,sirain
calumny,paninirang-puri
meticulosity,diwara
meticulosity,lurit
